 nm      %
------------
826.4	4.8
827.9	4.8
829.4	4.8
830.9	4.8
832.4	4.8
833.9	4.8
835.5	4.8
837.0	4.8
838.5	4.8
840.0	4.8
841.5	4.8
843.0	4.8
844.5	4.8
846.0	4.8
847.5	4.8
849.0	4.8
850.5	4.8
852.0	4.8
853.5	4.8
855.0	4.8
856.5	4.8
858.0	4.8
859.5	4.9
861.0	4.9
862.5	4.9
864.0	4.9
865.5	5.0
867.0	5.0
868.5	5.0
870.0	5.0
871.5	5.0
873.0	5.0
874.5	5.0
876.0	5.0
877.5	5.0
